94995,0.37615,0.35209
96121,0.37603,0.35254
97262,0.37592,0.35357
98415,0.37583,0.35414
99582,0.37566,0.35475
1.0076e+05,0.3756,0.35541
1.0196e+05,0.37555,0.35684
1.0317e+05,0.3755,0.35761
1.0439e+05,0.37547,0.35843
1.0563e+05,0.37545,0.36018
1.0688e+05,0.37545,0.36111
1.0815e+05,0.37546,0.36208
1.0943e+05,0.37547,0.36413
1.1073e+05,0.37551,0.36521
1.1204e+05,0.37555,0.36632
1.1337e+05,0.37562,0.36747
1.1472e+05,0.37569,0.36984
1.1608e+05,0.37578,0.37107
1.1746e+05,0.37601,0.37233
1.1885e+05,0.37615,0.37491
1.2026e+05,0.3763,0.37623
1.2169e+05,0.37647,0.37756
1.2313e+05,0.37666,0.38028
1.2459e+05,0.37687,0.38165
1.2607e+05,0.37709,0.38303
1.2756e+05,0.37734,0.38581
1.2907e+05,0.3776,0.3872
1.3061e+05,0.37819,0.38858
1.3215e+05,0.37851,0.39133
1.3372e+05,0.37886,0.39269
1.3531e+05,0.37922,0.39403
1.3691e+05,0.37961,0.39536
1.3854e+05,0.38002,0.39796
1.4018e+05,0.38045,0.39922
1.4184e+05,0.3809,0.40045
1.4353e+05,0.38187,0.40283
1.4523e+05,0.38239,0.40397
1.4695e+05,0.38293,0.40508
1.4869e+05,0.3835,0.40615
1.5046e+05,0.38409,0.40718
1.5224e+05,0.3847,0.40911
1.5405e+05,0.38598,0.41001
1.5587e+05,0.38666,0.41087
1.5772e+05,0.38736,0.41168
1.5959e+05,0.38807,0.41317
1.6149e+05,0.38881,0.41384
1.634e+05,0.38957,0.41447
1.6534e+05,0.39114,0.41505
1.673e+05,0.39196,0.41559
1.6929e+05,0.39278,0.41608
1.7129e+05,0.39363,0.41693
1.7333e+05,0.39449,0.41729
1.7538e+05,0.39624,0.41761
1.7746e+05,0.39713,0.41789
1.7957e+05,0.39803,0.41812
1.817e+05,0.39894,0.41833
1.8385e+05,0.39986,0.41849
1.8603e+05,0.40169,0.41863
1.8824e+05,0.40262,0.4188
1.9047e+05,0.40354,0.41884
1.9273e+05,0.40446,0.41886
1.9502e+05,0.40537,0.41885
1.9733e+05,0.40718,0.41883
1.9967e+05,0.40807,0.41878
2.0204e+05,0.40895,0.41871
2.0443e+05,0.40982,0.41863
2.0686e+05,0.41068,0.41843
2.0931e+05,0.41234,0.41832
2.118e+05,0.41315,0.4182
2.1431e+05,0.41394,0.41807
2.1685e+05,0.4147,0.41793
2.1942e+05,0.41545,0.4178
2.2202e+05,0.41618,0.41766
2.2466e+05,0.41757,0.41752
2.2732e+05,0.41823,0.41739
2.3002e+05,0.41886,0.41713
2.3275e+05,0.41948,0.41701
2.3551e+05,0.42007,0.4169
2.383e+05,0.42064,0.41679
2.4113e+05,0.42171,0.41669
2.4399e+05,0.42222,0.4166
2.4688e+05,0.4227,0.41652
2.4981e+05,0.42316,0.41645
2.5277e+05,0.42361,0.41634
2.5577e+05,0.42403,0.41631
2.588e+05,0.42444,0.41628
2.6187e+05,0.42483,0.41627
2.6498e+05,0.42558,0.41626
2.6812e+05,0.42593,0.41627
2.713e+05,0.42627,0.4163
2.7452e+05,0.4266,0.41637
2.7778e+05,0.42692,0.41643
2.8107e+05,0.42723,0.4165
2.8441e+05,0.42753,0.41658
2.8778e+05,0.42783,0.41667
2.9119e+05,0.42813,0.41676
2.9465e+05,0.42871,0.41699
2.9814e+05,0.429,0.41712
3.0168e+05,0.42929,0.41725
3.0526e+05,0.42958,0.4174
3.0888e+05,0.42987,0.41755
3.1254e+05,0.43016,0.41771
3.1625e+05,0.43045,0.41804
3.2e+05,0.43075,0.41822
3.2379e+05,0.43105,0.41841
3.2763e+05,0.43136,0.41859
3.3152e+05,0.43166,0.41879
3.3545e+05,0.4323,0.41898
3.3943e+05,0.43262,0.41939
3.4346e+05,0.43295,0.4196
3.4753e+05,0.43328,0.41981
3.5165e+05,0.43362,0.42002
3.5582e+05,0.43396,0.42023
3.6004e+05,0.4343,0.42067
3.6431e+05,0.43465,0.42089
3.6864e+05,0.43501,0.42111
3.7301e+05,0.43536,0.42133
3.7743e+05,0.43609,0.42155
3.8191e+05,0.43645,0.42177
3.8644e+05,0.43682,0.42221
3.9102e+05,0.43719,0.42243
3.9566e+05,0.43755,0.42264
4.0035e+05,0.43792,0.42286
4.051e+05,0.43829,0.42308
4.0991e+05,0.43866,0.42351
4.1477e+05,0.43902,0.42372
4.1969e+05,0.43938,0.42393
4.2467e+05,0.43974,0.42414
4.297e+05,0.4401,0.42434
4.348e+05,0.4408,0.42454
4.3996e+05,0.44114,0.42494
4.4518e+05,0.44148,0.42514
4.5046e+05,0.44181,0.42534
4.558e+05,0.44214,0.42553
4.612e+05,0.44245,0.42571
4.6667e+05,0.44277,0.4259
4.7221e+05,0.44307,0.42626
4.7781e+05,0.44337,0.42644
4.8348e+05,0.44366,0.42661
4.8921e+05,0.44394,0.42678
4.9502e+05,0.44422,0.42695
5.0089e+05,0.44449,0.42711
5.0683e+05,0.44499,0.42743
5.1284e+05,0.44524,0.42759
5.1892e+05,0.44547,0.42774
5.2508e+05,0.4457,0.42788
5.313e+05,0.44591,0.42803
5.3761e+05,0.44612,0.42816
5.4398e+05,0.44633,0.42843
5.5044e+05,0.44652,0.42856
5.5696e+05,0.44671,0.42868
5.6357e+05,0.44689,0.4288
5.7025e+05,0.44706,0.42892
5.7702e+05,0.44722,0.42903
5.8386e+05,0.44738,0.42924
5.9079e+05,0.44753,0.42934
5.9779e+05,0.44768,0.42944
6.0489e+05,0.44795,0.42953
6.1206e+05,0.44808,0.42962
6.1932e+05,0.4482,0.4297
6.2667e+05,0.44832,0.42985
6.341e+05,0.44844,0.42992
6.4162e+05,0.44855,0.42999
6.4923e+05,0.44866,0.43004
6.5693e+05,0.44876,0.4301
6.6472e+05,0.44886,0.43015
6.7261e+05,0.44896,0.43019
6.8058e+05,0.44905,0.43027
6.8866e+05,0.44914,0.4303
6.9682e+05,0.44923,0.43032
7.0509e+05,0.44932,0.43034
7.1345e+05,0.44941,0.43036
7.2191e+05,0.44949,0.43037
7.3048e+05,0.44958,0.43037
7.3914e+05,0.44974,0.43036
7.4791e+05,0.44982,0.43034
7.5678e+05,0.4499,0.43032
7.6576e+05,0.44998,0.4303
7.7484e+05,0.45006,0.43027
7.8403e+05,0.45014,0.43023
7.9333e+05,0.45022,0.43018
8.0274e+05,0.4503,0.43007
8.1226e+05,0.45037,0.43001
8.2189e+05,0.45045,0.42994
8.3164e+05,0.45053,0.42986
8.4151e+05,0.45061,0.42977
8.5149e+05,0.45069,0.42968
8.6159e+05,0.45076,0.42958
8.7181e+05,0.45084,0.42936
8.8215e+05,0.45092,0.42924
8.9261e+05,0.45099,0.42911
9.032e+05,0.45107,0.42897
9.1391e+05,0.45122,0.42882
9.2475e+05,0.45129,0.42867
9.3572e+05,0.45136,0.4285
9.4682e+05,0.45144,0.42833
9.5805e+05,0.4515,0.42796
9.6941e+05,0.45157,0.42776
9.8091e+05,0.45164,0.42755
9.9254e+05,0.4517,0.42733
1.0043e+06,0.45176,0.4271
1.0162e+06,0.45182,0.42687
1.0283e+06,0.45188,0.42662
1.0405e+06,0.45193,0.42609
1.0528e+06,0.45198,0.42581
1.0653e+06,0.45203,0.42552
1.0779e+06,0.45207,0.42521
1.0907e+06,0.45211,0.4249
1.1037e+06,0.45215,0.42457
1.1168e+06,0.45218,0.42423
1.13e+06,0.45223,0.42388
1.1434e+06,0.45225,0.42351
1.157e+06,0.45226,0.42275
1.1707e+06,0.45227,0.42234
1.1846e+06,0.45227,0.42192
1.1986e+06,0.45227,0.42149
1.2128e+06,0.45226,0.42104
1.2272e+06,0.45224,0.42057
1.2418e+06,0.45222,0.42009
